category,categoryLabel,source,No,slug,productName,brand,protein,calories,sugar,currentCoupangUrl,newCoupangUrl,currentNaverUrl,newNaverUrl,currentOfficialUrl,newOfficialUrl,status,memo
drink,RTD drink,link-template,28,calobye-sparkling-grape-340,프로틴 스파클링 (포도),칼로바이,18,85,0,https://www.coupang.com/vp/products/8402651645?itemId=24192542587&vendorItemId=94775009502&q=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4+%ED%94%84%EB%A1%9C%ED%8B%B4+%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81+%28%ED%8F%AC%EB%8F%84%29&searchId=dbf74b165223752&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmybvwel,,https://search.shopping.naver.com/search/all?query=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81%20(%ED%8F%AC%EB%8F%84)&prevQuery=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81%20(%ED%95%91%ED%81%AC%EC%9E%90%EB%AA%BD)&vertical=search,,https://www.calobye.shop/list.php?category=2762r02&dept=2,,,
drink,RTD drink,link-template,29,calobye-sparkling-pinkgrapefruit-340,프로틴 스파클링 (핑크자몽),칼로바이,18,85,0,https://www.coupang.com/vp/products/6109896939?itemId=26954728306&vendorItemId=93923775259&q=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4+%ED%94%84%EB%A1%9C%ED%8B%B4+%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81+%28%ED%95%91%ED%81%AC%EC%9E%90%EB%AA%BD%29&searchId=69ad011f5543246&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmybvj4p,,https://search.shopping.naver.com/search/all?query=%EC%B9%BC%EB%A1%9C%EB%B0%94%EC%9D%B4%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81%20(%ED%95%91%ED%81%AC%EC%9E%90%EB%AA%BD)&prevQuery=%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8A%A4%ED%8C%8C%ED%81%B4%EB%A7%81%20(%ED%95%91%ED%81%AC%EC%9E%90%EB%AA%BD)&vertical=search,,https://www.calobye.shop/list.php?category=2762r02&dept=2,,,
drink,RTD drink,link-template,30,takefit-pro-lemon-500,테이크핏 프로 (레몬맛),테이크핏,25,100,0,https://www.coupang.com/vp/products/7944540380?itemId=21899663615&searchId=b8268dcc77be4a51a29f1f5ec8d60d1b&sourceType=brandstore_sdp_atf_topbadge-products&storeId=31837&subSourceType=brandstore_sdp_atf_topbadge-products&vendorId=A00106645&vendorItemId=88947700596,,https://search.shopping.naver.com/search/all?query=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%ED%94%84%EB%A1%9C%20(%EB%A0%88%EB%AA%AC%EB%A7%9B)&prevQuery=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%ED%94%84%EB%A1%9C%20(%EC%83%A4%EC%9D%B8%EB%A8%B8%EC%8A%A4%EC%BA%A3%EB%A7%9B)&vertical=search,,https://brand.naver.com/namyang/category/86594242565a4d4d8375f43f388b275d?cp=1,,,
drink,RTD drink,link-template,31,takefit-pro-flatpeach-500,테이크핏 프로 (납작복숭아맛),테이크핏,25,100,0,https://www.coupang.com/vp/products/7944540385?itemId=21899663655&searchId=b8268dcc77be4a51a29f1f5ec8d60d1b&sourceType=brandstore_sdp_atf_topbadge-products&storeId=31837&subSourceType=brandstore_sdp_atf_topbadge-products&vendorId=A00106645&vendorItemId=88947700642,,https://search.shopping.naver.com/search/all?query=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%ED%94%84%EB%A1%9C%20(%EB%82%A9%EC%9E%91%EB%B3%B5%EC%88%AD%EC%95%84%EB%A7%9B)&prevQuery=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%ED%94%84%EB%A1%9C%20(%EB%A0%88%EB%AA%AC%EB%A7%9B)&vertical=search,,https://brand.naver.com/namyang/category/86594242565a4d4d8375f43f388b275d?cp=1,,,
drink,RTD drink,link-template,32,takefit-pro-shinemuscato-500,테이크핏 프로 (샤인머스캣맛),테이크핏,25,100,0,https://www.coupang.com/vp/products/9165090846?itemId=27002826047&searchId=b8268dcc77be4a51a29f1f5ec8d60d1b&sourceType=brandstore_sdp_atf_topbadge-products&storeId=31837&subSourceType=brandstore_sdp_atf_topbadge-products&vendorId=A00106645&vendorItemId=93971532860,,https://search.shopping.naver.com/search/all?query=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%ED%94%84%EB%A1%9C%20(%EC%83%A4%EC%9D%B8%EB%A8%B8%EC%8A%A4%EC%BA%A3%EB%A7%9B)&prevQuery=%EC%96%BC%ED%8B%B0%EB%B8%8C%20%EB%B0%A4%EB%A7%9B&vertical=search,,https://brand.naver.com/namyang/category/86594242565a4d4d8375f43f388b275d?cp=1,,,
drink,RTD drink,link-template,33,newcare-olprotein-water-lemon-350,올프로틴 워터 (레몬),뉴케어,20,80,0,https://www.coupang.com/vp/products/8888082152?itemId=26687416262&searchId=62edbe7d2b4548b395c751a4e74230a4&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=843&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00176728&vendorItemId=93659473043,,https://search.shopping.naver.com/search/all?query=%EC%98%AC%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%9B%8C%ED%84%B0%20(%EB%A0%88%EB%AA%AC)&prevQuery=%EC%98%A4%ED%8A%B8%EB%AA%AC%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%2021g%20%EC%B4%88%EC%BD%94%EB%A7%9B%20250ml%2018%ED%8C%A9&vertical=search,,https://www.wellife.co.kr/categories/index/101003000000,,,
drink,RTD drink,link-template,34,newcare-olprotein-water-apple-350,올프로틴 워터 (사과),뉴케어,20,80,0,https://www.coupang.com/vp/products/8888082215?itemId=26554259073&searchId=62edbe7d2b4548b395c751a4e74230a4&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=843&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00176728&vendorItemId=93659473038,,https://search.shopping.naver.com/search/all?query=%EC%98%AC%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%9B%8C%ED%84%B0%20(%EC%82%AC%EA%B3%BC)&prevQuery=%EC%98%AC%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%9B%8C%ED%84%B0%20(%EB%A0%88%EB%AA%AC)&vertical=search,,https://www.wellife.co.kr/categories/index/101003000000,,,
drink,RTD drink,link-template,35,oatmont-protein-savory-250,프로틴 (고소한맛),오트몬드,21,105,0,https://www.coupang.com/vp/products/8803306820?itemId=26367320708&vendorItemId=94064662963&q=%EC%98%A4%ED%8A%B8%EB%AA%AC%EB%93%9C+%ED%94%84%EB%A1%9C%ED%8B%B4+%28%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B%29&searchId=70b54b724102939&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyb7b7w,,https://search.shopping.naver.com/search/all?query=%EC%98%A4%ED%8A%B8%EB%AA%AC%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&prevQuery=%ED%8C%8C%EC%8A%A4%ED%87%B4%EB%A5%B4%20%EB%A1%AF%EB%8D%B0%20%ED%8C%8C%EC%8A%A4%ED%87%B4%EB%A5%B4%20%EC%9D%B4%EC%A7%80%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8B%9C%EB%A6%AC%EC%96%BC%20%EB%93%9C%EB%A7%81%ED%81%AC&vertical=search,,https://brand.naver.com/lottechilsung/category/0303e981ebc84de2a312d1267edae2b5,,,
drink,RTD drink,link-template,36,oatmont-protein-choco-250,프로틴 (초콜릿),오트몬드,21,107,0,https://www.coupang.com/vp/products/8822328328?itemId=26179944928&vendorItemId=93159529424&pickType=COU_PICK&q=%EC%98%A4%ED%8A%B8%EB%AA%AC%EB%93%9C+%ED%94%84%EB%A1%9C%ED%8B%B4+%28%EC%B4%88%EC%BD%9C%EB%A6%BF%29&searchId=2bea22e68212787&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyb8ah0,,https://search.shopping.naver.com/search/all?query=%EC%98%A4%ED%8A%B8%EB%AA%AC%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%2021g%20%EC%B4%88%EC%BD%94%EB%A7%9B%20250ml%2018%ED%8C%A9&prevQuery=%EC%98%A4%ED%8A%B8%EB%AA%AC%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%B4%88%EC%BD%94%2C%20250ml%2C%201%EA%B0%9C&vertical=search,,https://brand.naver.com/lottechilsung/category/0303e981ebc84de2a312d1267edae2b5,,,
drink,RTD drink,link-template,37,oatmont-protein-cookiecream-250,프로틴 (쿠키앤크림),오트몬드,21,103,0,https://www.coupang.com/vp/products/8803299277?itemId=25636136133&vendorItemId=93159471879&pickType=COU_PICK&q=%EC%98%A4%ED%8A%B8%EB%AA%AC%EB%93%9C+%ED%94%84%EB%A1%9C%ED%8B%B4+%28%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC%29&searchId=5aa9b4e76272343&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyb7ynw,,https://search.shopping.naver.com/search/all?query=%EC%98%A4%ED%8A%B8%EB%AA%AC%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%20(%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC)&prevQuery=%EC%98%A4%ED%8A%B8%EB%AA%AC%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&vertical=search,,https://brand.naver.com/lottechilsung/category/0303e981ebc84de2a312d1267edae2b5,,,
drink,RTD drink,link-template,38,hymune-protein-balance-plant-highprotein-190,프로틴 밸런스 (식물성 고단백),하이뮨,10,65,0,https://www.coupang.com/vp/products/9323322421?itemId=27634882124&vendorItemId=94597645720&q=%ED%95%98%EC%9D%B4%EB%AE%A8+%ED%94%84%EB%A1%9C%ED%8B%B4+%EB%B0%B8%EB%9F%B0%EC%8A%A4+%28%EC%8B%9D%EB%AC%BC%EC%84%B1+%EA%B3%A0%EB%8B%A8%EB%B0%B1%29&searchId=5cf797877206842&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmybi0iy,,https://search.shopping.naver.com/search/all?query=%ED%95%98%EC%9D%B4%EB%AE%A8%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EB%B0%B8%EB%9F%B0%EC%8A%A4%20%EC%9D%8C%EB%A3%8C%20%EC%8B%9D%EB%AC%BC%EC%84%B1%20%EA%B3%A0%EB%8B%A8%EB%B0%B1%20190ml%2C%2064%EA%B0%9C&prevQuery=%ED%95%98%EC%9D%B4%EB%AE%A8%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EB%B0%B8%EB%9F%B0%EC%8A%A4%20%EC%8B%9D%EB%AC%BC%EC%84%B1%20%EA%B3%A0%EB%8B%A8%EB%B0%B1&vertical=search,,https://brand.naver.com/ildongfoodis/category/ca3a89b53d1f4aa3bce7f3b70bb97f31?cp=1,,,
drink,RTD drink,link-template,39,danbaek-drink-banana-250,더단백 드링크 (바나나),더단백,20,105,0.7,https://www.coupang.com/vp/products/7821923664?itemId=21248069591&searchId=820400aef6f542c0960ee8fa489b92d6&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=113103&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00003172&vendorItemId=88308626475,,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%B0%94%EB%82%98%EB%82%98)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C)&vertical=search,,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1,,,
drink,RTD drink,link-template,40,danbaek-drink-milktea-250,더단백 드링크 (밀크티),더단백,20,110,0.7,https://www.coupang.com/vp/products/7821929485?itemId=21248101256&vendorItemId=88308658437,,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%B0%80%ED%81%AC%ED%8B%B0)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%94%B8%EA%B8%B0)&vertical=search,,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1,,,
drink,RTD drink,link-template,41,danbaek-drink-strawberry-250,더단백 드링크 (딸기),더단백,20,105,0.7,https://www.coupang.com/vp/products/7814209814?itemId=21359437294&vendorItemId=88266164587&pickType=COU_PICK&q=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%94%B8%EA%B8%B0)&searchId=0bd84b148830696&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmybsc4h,,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%94%B8%EA%B8%B0)&prevQuery=%EB%B9%99%EA%B7%B8%EB%A0%88%20%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EC%9B%8C%ED%84%B0%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%B2%AD%EC%82%AC%EA%B3%BC%20%2C%20400ml%2C%2024%EA%B0%9C&vertical=search,,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1,,,
drink,RTD drink,link-template,42,takefit-max-goso-250,테이크핏 맥스 (고소한맛),테이크핏,24,105,0.7,https://www.coupang.com/vp/products/7923583836?itemId=25080198402&searchId=c0802873ca2d49f094ea30966cd30eb1&sourceType=brandstore_sdp_atf_topbadge-products&storeId=31837&subSourceType=brandstore_sdp_atf_topbadge-products&vendorId=A00106645&vendorItemId=82624006468,,https://search.shopping.naver.com/search/all?query=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%A7%A5%EC%8A%A4%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&prevQuery=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%A7%A5%EC%8A%A4%20(%ED%98%B8%EB%B0%95%EA%B3%A0%EA%B5%AC%EB%A7%88)&vertical=search,,https://brand.naver.com/namyang/category/86594242565a4d4d8375f43f388b275d?cp=1,,,
drink,RTD drink,link-template,43,takefit-max-choco-250,테이크핏 맥스 (초코맛),테이크핏,24,106,0.7,https://www.coupang.com/vp/products/7923580560?itemId=21776094920&searchId=c0802873ca2d49f094ea30966cd30eb1&sourceType=brandstore_sdp_atf_topbadge-products&storeId=31837&subSourceType=brandstore_sdp_atf_topbadge-products&vendorId=A00106645&vendorItemId=82624430136,,https://search.shopping.naver.com/search/all?query=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%A7%A5%EC%8A%A4%20(%EC%B4%88%EC%BD%94%EB%A7%9B)&prevQuery=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%A7%A5%EC%8A%A4%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&vertical=search,,https://brand.naver.com/namyang/category/86594242565a4d4d8375f43f388b275d?cp=1,,,
drink,RTD drink,link-template,44,takefit-max-banana-250,테이크핏 맥스 (바나나),테이크핏,24,105,0.7,https://www.coupang.com/vp/products/8634047587?itemId=25050487110&searchId=c0802873ca2d49f094ea30966cd30eb1&sourceType=brandstore_sdp_atf_topbadge-products&storeId=31837&subSourceType=brandstore_sdp_atf_topbadge-products&vendorId=A00106645&vendorItemId=85486984906,,https://search.shopping.naver.com/search/all?query=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%A7%A5%EC%8A%A4%20(%EB%B0%94%EB%82%98%EB%82%98)&prevQuery=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%A7%A5%EC%8A%A4%20(%EC%B4%88%EC%BD%94%EB%A7%9B)&vertical=search,,https://brand.naver.com/namyang/category/86594242565a4d4d8375f43f388b275d?cp=1,,,
drink,RTD drink,link-template,45,takefit-max-pumpkin-250,테이크핏 맥스 (호박고구마),테이크핏,24,105,0.7,https://www.coupang.com/vp/products/7923592222?itemId=21276726646&searchId=c0802873ca2d49f094ea30966cd30eb1&sourceType=brandstore_sdp_atf_topbadge-products&storeId=31837&subSourceType=brandstore_sdp_atf_topbadge-products&vendorId=A00106645&vendorItemId=87709080797,,https://search.shopping.naver.com/search/all?query=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%A7%A5%EC%8A%A4%20(%ED%98%B8%EB%B0%95%EA%B3%A0%EA%B5%AC%EB%A7%88)&prevQuery=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%AA%AC%EC%8A%A4%ED%84%B0%20(%EC%B4%88%EC%BD%94%EB%B0%94%EB%82%98%EB%82%98)&vertical=search,,https://brand.naver.com/namyang/category/86594242565a4d4d8375f43f388b275d?cp=1,,,
drink,RTD drink,link-template,46,newcare-all-protein-41g,올프로틴 41g (초코맛),뉴케어,41,210,0.8,https://www.coupang.com/vp/products/8869229030?itemId=26181687745&searchId=16aa1b389af34a27b66719ea35c7ed8e&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=843&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00176728&vendorItemId=93475736005,,https://search.shopping.naver.com/search/all?query=%EC%98%AC%ED%94%84%EB%A1%9C%ED%8B%B4%2041g%20(%EC%B4%88%EC%BD%94%EB%A7%9B)&prevQuery=%EB%89%B4%EC%BC%80%EC%96%B4%20%EC%98%AC%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%8B%9D%EB%AC%BC%EC%84%B1%EB%8B%A8%EB%B0%B1%EC%A7%8820g%20%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B%20250ml%2024%EC%9E%85%201BOX&vertical=search,,https://www.wellife.co.kr/categories/index/101003000000,,,
drink,RTD drink,link-template,47,danbaek-drink-chocolate-250,더단백 드링크 (초콜릿),더단백,20,105,0.8,https://www.coupang.com/vp/products/7411095382?itemId=13466502453&searchId=820400aef6f542c0960ee8fa489b92d6&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=113103&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00003172&vendorItemId=76137436686,,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B4%88%EC%BD%9C%EB%A6%BF)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%BB%A4%ED%94%BC)&vertical=search,,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1,,,
drink,RTD drink,link-template,48,7eleven-junghoo-choco-protein-330,이정후 프로틴 (초콜릿),세븐일레븐,33,150,0.8,,,,,,,,
drink,RTD drink,link-template,49,7eleven-junghoo-vanilla-protein-330,이정후 프로틴 (바닐라),세븐일레븐,33,146,0.8,,,,,,,,
drink,RTD drink,link-template,50,danbaek-drink-melon-250,더단백 드링크 (멜론),더단백,20,109,0.8,https://www.coupang.com/vp/products/8308582418?itemId=23972733461&searchId=820400aef6f542c0960ee8fa489b92d6&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=113103&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00003172&vendorItemId=90994072738,,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%A9%9C%EB%A1%A0)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%B0%80%ED%81%AC%ED%8B%B0)&vertical=search,,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1,,,
drink,RTD drink,link-template,51,danbaek-drink-doublechoco-350,더단백 드링크 (더블초코),더단백,40,182,0.8,https://www.coupang.com/vp/products/9304930044?itemId=27775267630&vendorItemId=94735664101&q=%EB%8D%94%EB%8B%A8%EB%B0%B1+%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94&searchId=8baa709b43237&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyjfm5v,,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%A9%9C%EB%A1%A0)&vertical=search,,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1,,,
drink,RTD drink,link-template,52,dryou-protein-drink-choco-250,프로 단백질 드링크 (초콜릿),닥터유,24,151,0.9,https://www.coupang.com/vp/products/6612465223?itemId=25564952395&vendorItemId=92556174487&pickType=COU_PICK&q=%EB%8B%A5%ED%84%B0%EC%9C%A0%20%ED%94%84%EB%A1%9C%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B4%88%EC%BD%9C%EB%A6%BF)&searchId=f9fc46852458458&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmybpm9b,,https://search.shopping.naver.com/search/all?query=%EB%8B%A5%ED%84%B0%EC%9C%A0%20%ED%94%84%EB%A1%9C%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EB%93%9C%EB%A7%81%ED%81%AC%20%EC%B4%88%EC%BD%94%EB%A7%9B%2C%20250ml%2C%2024%EA%B0%9C&prevQuery=%EB%8B%A5%ED%84%B0%EC%9C%A0%20%ED%94%84%EB%A1%9C%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B4%88%EC%BD%94)&vertical=search,,https://dryoumall.com/product/list.html?cate_no=45,,,
drink,RTD drink,link-template,53,danbaek-drink-caramel-250,더단백 드링크 (카라멜),더단백,20,105,0.9,https://www.coupang.com/vp/products/7616812492?itemId=20184839209&searchId=820400aef6f542c0960ee8fa489b92d6&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=113103&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00003172&vendorItemId=81133193583,,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EC%B4%88%EC%BD%9C%EB%A6%BF)&vertical=search,,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1,,,
drink,RTD drink,link-template,54,danbaek-drink-darkchoco-330,더단백 드링크 (다크초코),더단백,35,168,0.9,https://www.coupang.com/vp/products/9165375222?itemId=27003819134&searchId=820400aef6f542c0960ee8fa489b92d6&sourceType=brandstore_sdp_atf_topbadge-carousel&storeId=113103&subSourceType=brandstore_sdp_atf_topbadge-carousel&vendorId=A00003172&vendorItemId=93972516698,,https://search.shopping.naver.com/search/all?query=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%8B%A4%ED%81%AC%EC%B4%88%EC%BD%94)&prevQuery=%EB%8D%94%EB%8B%A8%EB%B0%B1%20%EB%93%9C%EB%A7%81%ED%81%AC%20(%EB%8D%94%EB%B8%94%EC%B4%88%EC%BD%94)&vertical=search,,https://brand.naver.com/binggrae/category/54e40c847f15417fae9351c9478ee909?cp=1,,,
drink,RTD drink,link-template,55,takefit-monster-goso-350,테이크핏 몬스터 (고소한맛),테이크핏,45,195,1,https://www.coupang.com/vp/products/9003329491?itemId=26383911154&vendorItemId=93360364361,,https://search.shopping.naver.com/search/all?query=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%AA%AC%EC%8A%A4%ED%84%B0%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&prevQuery=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%ED%94%84%EB%A1%9C%20(%EB%82%A9%EC%9E%91%EB%B3%B5%EC%88%AD%EC%95%84%EB%A7%9B)&vertical=search,,https://brand.naver.com/namyang/category/86594242565a4d4d8375f43f388b275d?cp=1,,,
drink,RTD drink,link-template,56,takefit-monster-chocobanana-350,테이크핏 몬스터 (초코바나나),테이크핏,45,195,1,https://www.coupang.com/vp/products/8764469276?itemId=25416883391&vendorItemId=92410159842,,https://search.shopping.naver.com/search/all?query=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%AA%AC%EC%8A%A4%ED%84%B0%20(%EC%B4%88%EC%BD%94%EB%B0%94%EB%82%98%EB%82%98)&prevQuery=%ED%85%8C%EC%9D%B4%ED%81%AC%ED%95%8F%20%EB%AA%AC%EC%8A%A4%ED%84%B0%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&vertical=search,,https://brand.naver.com/namyang/category/86594242565a4d4d8375f43f388b275d?cp=1,,,
drink,RTD drink,link-template,58,greenbia-proteinmeal-active-choco-250,프로틴밀 액티브 (초콜릿),그린비아,20,120,1,https://www.coupang.com/vp/products/8561335269?itemId=25854902107&vendorItemId=94483289470&q=%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%80%20%EC%95%A1%ED%8B%B0%EB%B8%8C%20(%EC%B4%88%EC%BD%9C%EB%A6%BF)&searchId=db1f522d1068385&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyboemn,,https://search.shopping.naver.com/search/all?query=%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%80%20%EC%95%A1%ED%8B%B0%EB%B8%8C%20%EC%B4%88%EC%BD%94&prevQuery=%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%80%20%EC%95%A1%ED%8B%B0%EB%B8%8C%20(%EC%B4%88%EC%BD%9C%EB%A6%BF)&vertical=search,,https://brand.naver.com/dcfwithedaymall/category/d6ef46e43ee04512bfa7eae66afb50ad?cp=1,,,
